Value,Housing,Area,Area Code,Year,Quarter
54891,Former owner occupiers,Northern Ireland,N92000001,1993.0,Q3
51300,New dwellings,Northern Ireland,N92000001,1993.0,Q4
36102,Other dwellings,Northern Ireland,N92000001,1993.0,Q4
40368,All dwellings,Northern Ireland,N92000001,1993.0,Q4
31299,First time buyers,Northern Ireland,N92000001,1993.0,Q4
53773,Former owner occupiers,Northern Ireland,N92000001,1993.0,Q4
44899,New dwellings,Northern Ireland,N92000001,1994.0,Q1
34497,Other dwellings,Northern Ireland,N92000001,1994.0,Q1
36758,All dwellings,Northern Ireland,N92000001,1994.0,Q1
28922,First time buyers,Northern Ireland,N92000001,1994.0,Q1
57594,Former owner occupiers,Northern Ireland,N92000001,1994.0,Q1
48484,New dwellings,Northern Ireland,N92000001,1994.0,Q2
31327,Other dwellings,Northern Ireland,N92000001,1994.0,Q2
35877,All dwellings,Northern Ireland,N92000001,1994.0,Q2
28621,First time buyers,Northern Ireland,N92000001,1994.0,Q2
49804,Former owner occupiers,Northern Ireland,N92000001,1994.0,Q2
54192,New dwellings,Northern Ireland,N92000001,1994.0,Q3
34156,Other dwellings,Northern Ireland,N92000001,1994.0,Q3
39721,All dwellings,Northern Ireland,N92000001,1994.0,Q3
31519,First time buyers,Northern Ireland,N92000001,1994.0,Q3
58586,Former owner occupiers,Northern Ireland,N92000001,1994.0,Q3
55557,New dwellings,Northern Ireland,N92000001,1994.0,Q4
37047,Other dwellings,Northern Ireland,N92000001,1994.0,Q4
42726,All dwellings,Northern Ireland,N92000001,1994.0,Q4
33497,First time buyers,Northern Ireland,N92000001,1994.0,Q4
55154,Former owner occupiers,Northern Ireland,N92000001,1994.0,Q4
54644,New dwellings,Northern Ireland,N92000001,1995.0,Q1
37185,Other dwellings,Northern Ireland,N92000001,1995.0,Q1
41916,All dwellings,Northern Ireland,N92000001,1995.0,Q1
35861,First time buyers,Northern Ireland,N92000001,1995.0,Q1
55413,Former owner occupiers,Northern Ireland,N92000001,1995.0,Q1
59678,New dwellings,Northern Ireland,N92000001,1995.0,Q2
38533,Other dwellings,Northern Ireland,N92000001,1995.0,Q2
42762,All dwellings,Northern Ireland,N92000001,1995.0,Q2
32472,First time buyers,Northern Ireland,N92000001,1995.0,Q2
60239,Former owner occupiers,Northern Ireland,N92000001,1995.0,Q2
60441,New dwellings,Northern Ireland,N92000001,1995.0,Q3
39759,Other dwellings,Northern Ireland,N92000001,1995.0,Q3
42936,All dwellings,Northern Ireland,N92000001,1995.0,Q3
34493,First time buyers,Northern Ireland,N92000001,1995.0,Q3
59094,Former owner occupiers,Northern Ireland,N92000001,1995.0,Q3
55778,New dwellings,Northern Ireland,N92000001,1995.0,Q4
40797,Other dwellings,Northern Ireland,N92000001,1995.0,Q4
43441,All dwellings,Northern Ireland,N92000001,1995.0,Q4
33662,First time buyers,Northern Ireland,N92000001,1995.0,Q4
57131,Former owner occupiers,Northern Ireland,N92000001,1995.0,Q4
63701,New dwellings,Northern Ireland,N92000001,1996.0,Q1
37539,Other dwellings,Northern Ireland,N92000001,1996.0,Q1
43762,All dwellings,Northern Ireland,N92000001,1996.0,Q1
32630,First time buyers,Northern Ireland,N92000001,1996.0,Q1
61849,Former owner occupiers,Northern Ireland,N92000001,1996.0,Q1
64034,New dwellings,Northern Ireland,N92000001,1996.0,Q2
41594,Other dwellings,Northern Ireland,N92000001,1996.0,Q2
47399,All dwellings,Northern Ireland,N92000001,1996.0,Q2
33426,First time buyers,Northern Ireland,N92000001,1996.0,Q2
61951,Former owner occupiers,Northern Ireland,N92000001,1996.0,Q2
63332,New dwellings,Northern Ireland,N92000001,1996.0,Q3
43489,Other dwellings,Northern Ireland,N92000001,1996.0,Q3
48770,All dwellings,Northern Ireland,N92000001,1996.0,Q3
37154,First time buyers,Northern Ireland,N92000001,1996.0,Q3
61595,Former owner occupiers,Northern Ireland,N92000001,1996.0,Q3
63310,New dwellings,Northern Ireland,N92000001,1996.0,Q4
47354,Other dwellings,Northern Ireland,N92000001,1996.0,Q4
51645,All dwellings,Northern Ireland,N92000001,1996.0,Q4
36555,First time buyers,Northern Ireland,N92000001,1996.0,Q4
68705,Former owner occupiers,Northern Ireland,N92000001,1996.0,Q4
76122,New dwellings,Northern Ireland,N92000001,1997.0,Q1
46845,Other dwellings,Northern Ireland,N92000001,1997.0,Q1
54537,All dwellings,Northern Ireland,N92000001,1997.0,Q1
36406,First time buyers,Northern Ireland,N92000001,1997.0,Q1
74869,Former owner occupiers,Northern Ireland,N92000001,1997.0,Q1
62167,New dwellings,Northern Ireland,N92000001,1997.0,Q2
47142,Other dwellings,Northern Ireland,N92000001,1997.0,Q2
51160,All dwellings,Northern Ireland,N92000001,1997.0,Q2
38771,First time buyers,Northern Ireland,N92000001,1997.0,Q2
67676,Former owner occupiers,Northern Ireland,N92000001,1997.0,Q2
71962,New dwellings,Northern Ireland,N92000001,1997.0,Q3
45569,Other dwellings,Northern Ireland,N92000001,1997.0,Q3
53743,All dwellings,Northern Ireland,N92000001,1997.0,Q3
39212,First time buyers,Northern Ireland,N92000001,1997.0,Q3
69716,Former owner occupiers,Northern Ireland,N92000001,1997.0,Q3
65260,New dwellings,Northern Ireland,N92000001,1997.0,Q4
49776,Other dwellings,Northern Ireland,N92000001,1997.0,Q4
54059,All dwellings,Northern Ireland,N92000001,1997.0,Q4
44022,First time buyers,Northern Ireland,N92000001,1997.0,Q4
68265,Former owner occupiers,Northern Ireland,N92000001,1997.0,Q4
75709,New dwellings,Northern Ireland,N92000001,1998.0,Q1
44208,Other dwellings,Northern Ireland,N92000001,1998.0,Q1
55501,All dwellings,Northern Ireland,N92000001,1998.0,Q1
40510,First time buyers,Northern Ireland,N92000001,1998.0,Q1
74560,Former owner occupiers,Northern Ireland,N92000001,1998.0,Q1
69563,New dwellings,Northern Ireland,N92000001,1998.0,Q2
54667,Other dwellings,Northern Ireland,N92000001,1998.0,Q2
59455,All dwellings,Northern Ireland,N92000001,1998.0,Q2
48061,First time buyers,Northern Ireland,N92000001,1998.0,Q2
74158,Former owner occupiers,Northern Ireland,N92000001,1998.0,Q2
70100,New dwellings,Northern Ireland,N92000001,1998.0,Q3
55914,Other dwellings,Northern Ireland,N92000001,1998.0,Q3
59123,All dwellings,Northern Ireland,N92000001,1998.0,Q3
50065,First time buyers,Northern Ireland,N92000001,1998.0,Q3
71591,Former owner occupiers,Northern Ireland,N92000001,1998.0,Q3
78488,New dwellings,Northern Ireland,N92000001,1998.0,Q4
58586,Other dwellings,Northern Ireland,N92000001,1998.0,Q4
63693,All dwellings,Northern Ireland,N92000001,1998.0,Q4
56151,First time buyers,Northern Ireland,N92000001,1998.0,Q4
76622,Former owner occupiers,Northern Ireland,N92000001,1998.0,Q4
74309,New dwellings,Northern Ireland,N92000001,1999.0,Q1
58344,Other dwellings,Northern Ireland,N92000001,1999.0,Q1
63225,All dwellings,Northern Ireland,N92000001,1999.0,Q1
53833,First time buyers,Northern Ireland,N92000001,1999.0,Q1
77682,Former owner occupiers,Northern Ireland,N92000001,1999.0,Q1
69466,New dwellings,Northern Ireland,N92000001,1999.0,Q2
69258,Other dwellings,Northern Ireland,N92000001,1999.0,Q2
69308,All dwellings,Northern Ireland,N92000001,1999.0,Q2
57813,First time buyers,Northern Ireland,N92000001,1999.0,Q2
83603,Former owner occupiers,Northern Ireland,N92000001,1999.0,Q2
73860,New dwellings,Northern Ireland,N92000001,1999.0,Q3
61914,Other dwellings,Northern Ireland,N92000001,1999.0,Q3
65265,All dwellings,Northern Ireland,N92000001,1999.0,Q3
53028,First time buyers,Northern Ireland,N92000001,1999.0,Q3
82539,Former owner occupiers,Northern Ireland,N92000001,1999.0,Q3
81720,New dwellings,Northern Ireland,N92000001,1999.0,Q4
60653,Other dwellings,Northern Ireland,N92000001,1999.0,Q4
67950,All dwellings,Northern Ireland,N92000001,1999.0,Q4
54650,First time buyers,Northern Ireland,N92000001,1999.0,Q4
83333,Former owner occupiers,Northern Ireland,N92000001,1999.0,Q4
81635,New dwellings,Northern Ireland,N92000001,2000.0,Q1
61094,Other dwellings,Northern Ireland,N92000001,2000.0,Q1
66820,All dwellings,Northern Ireland,N92000001,2000.0,Q1
54974,First time buyers,Northern Ireland,N92000001,2000.0,Q1
86500,Former owner occupiers,Northern Ireland,N92000001,2000.0,Q1
85884,New dwellings,Northern Ireland,N92000001,2000.0,Q2
64804,Other dwellings,Northern Ireland,N92000001,2000.0,Q2
70299,All dwellings,Northern Ireland,N92000001,2000.0,Q2
57871,First time buyers,Northern Ireland,N92000001,2000.0,Q2
86383,Former owner occupiers,Northern Ireland,N92000001,2000.0,Q2
86553,New dwellings,Northern Ireland,N92000001,2000.0,Q3
66724,Other dwellings,Northern Ireland,N92000001,2000.0,Q3
73306,All dwellings,Northern Ireland,N92000001,2000.0,Q3
60051,First time buyers,Northern Ireland,N92000001,2000.0,Q3
93393,Former owner occupiers,Northern Ireland,N92000001,2000.0,Q3
94335,New dwellings,Northern Ireland,N92000001,2000.0,Q4
73580,Other dwellings,Northern Ireland,N92000001,2000.0,Q4
79064,All dwellings,Northern Ireland,N92000001,2000.0,Q4
64343,First time buyers,Northern Ireland,N92000001,2000.0,Q4
99420,Former owner occupiers,Northern Ireland,N92000001,2000.0,Q4
97878,New dwellings,Northern Ireland,N92000001,2001.0,Q1
70014,Other dwellings,Northern Ireland,N92000001,2001.0,Q1
76231,All dwellings,Northern Ireland,N92000001,2001.0,Q1
62992,First time buyers,Northern Ireland,N92000001,2001.0,Q1
98600,Former owner occupiers,Northern Ireland,N92000001,2001.0,Q1
98927,New dwellings,Northern Ireland,N92000001,2001.0,Q2
75964,Other dwellings,Northern Ireland,N92000001,2001.0,Q2
83898,All dwellings,Northern Ireland,N92000001,2001.0,Q2
61791,First time buyers,Northern Ireland,N92000001,2001.0,Q2
108771,Former owner occupiers,Northern Ireland,N92000001,2001.0,Q2
104940,New dwellings,Northern Ireland,N92000001,2001.0,Q3
78956,Other dwellings,Northern Ireland,N92000001,2001.0,Q3
84850,All dwellings,Northern Ireland,N92000001,2001.0,Q3
68435,First time buyers,Northern Ireland,N92000001,2001.0,Q3
105644,Former owner occupiers,Northern Ireland,N92000001,2001.0,Q3
89970,New dwellings,Northern Ireland,N92000001,2001.0,Q4
67917,Other dwellings,Northern Ireland,N92000001,2001.0,Q4
73787,All dwellings,Northern Ireland,N92000001,2001.0,Q4
60580,First time buyers,Northern Ireland,N92000001,2001.0,Q4
90250,Former owner occupiers,Northern Ireland,N92000001,2001.0,Q4
105158,New dwellings,Northern Ireland,N92000001,2002.0,Q1
74266,Other dwellings,Northern Ireland,N92000001,2002.0,Q1
80130,All dwellings,Northern Ireland,N92000001,2002.0,Q1
66511,First time buyers,Northern Ireland,N92000001,2002.0,Q1
88329,Former owner occupiers,Northern Ireland,N92000001,2002.0,Q1
95152,New dwellings,Northern Ireland,N92000001,2002.0,Q2
78345,Other dwellings,Northern Ireland,N92000001,2002.0,Q2
79387,All dwellings,Northern Ireland,N92000001,2002.0,Q2
73211,First time buyers,Northern Ireland,N92000001,2002.0,Q2
83160,Former owner occupiers,Northern Ireland,N92000001,2002.0,Q2
107515,New dwellings,Northern Ireland,N92000001,2002.0,Q3
85460,Other dwellings,Northern Ireland,N92000001,2002.0,Q3
87534,All dwellings,Northern Ireland,N92000001,2002.0,Q3
76777,First time buyers,Northern Ireland,N92000001,2002.0,Q3
93518,Former owner occupiers,Northern Ireland,N92000001,2002.0,Q3
118000,New dwellings,Northern Ireland,N92000001,2002.0,Q4
77835,Other dwellings,Northern Ireland,N92000001,2002.0,Q4
87833,All dwellings,Northern Ireland,N92000001,2002.0,Q4
77450,First time buyers,Northern Ireland,N92000001,2002.0,Q4
95399,Former owner occupiers,Northern Ireland,N92000001,2002.0,Q4
108958,New dwellings,Northern Ireland,N92000001,2003.0,Q1
77133,Other dwellings,Northern Ireland,N92000001,2003.0,Q1
84881,All dwellings,Northern Ireland,N92000001,2003.0,Q1
75513,First time buyers,Northern Ireland,N92000001,2003.0,Q1
90056,Former owner occupiers,Northern Ireland,N92000001,2003.0,Q1
116232,New dwellings,Northern Ireland,N92000001,2003.0,Q2
90381,Other dwellings,Northern Ireland,N92000001,2003.0,Q2
93234,All dwellings,Northern Ireland,N92000001,2003.0,Q2
76839,First time buyers,Northern Ireland,N92000001,2003.0,Q2
104235,Former owner occupiers,Northern Ireland,N92000001,2003.0,Q2
119037,New dwellings,Northern Ireland,N92000001,2003.0,Q3
99135,Other dwellings,Northern Ireland,N92000001,2003.0,Q3
101015,All dwellings,Northern Ireland,N92000001,2003.0,Q3
71654,First time buyers,Northern Ireland,N92000001,2003.0,Q3
113523,Former owner occupiers,Northern Ireland,N92000001,2003.0,Q3
117462,New dwellings,Northern Ireland,N92000001,2003.0,Q4
98195,Other dwellings,Northern Ireland,N92000001,2003.0,Q4
100612,All dwellings,Northern Ireland,N92000001,2003.0,Q4
72257,First time buyers,Northern Ireland,N92000001,2003.0,Q4
113907,Former owner occupiers,Northern Ireland,N92000001,2003.0,Q4
119761,New dwellings,Northern Ireland,N92000001,2004.0,Q1
101401,Other dwellings,Northern Ireland,N92000001,2004.0,Q1
103447,All dwellings,Northern Ireland,N92000001,2004.0,Q1
72077,First time buyers,Northern Ireland,N92000001,2004.0,Q1
116885,Former owner occupiers,Northern Ireland,N92000001,2004.0,Q1
131269,New dwellings,Northern Ireland,N92000001,2004.0,Q2
106789,Other dwellings,Northern Ireland,N92000001,2004.0,Q2
109476,All dwellings,Northern Ireland,N92000001,2004.0,Q2
78576,First time buyers,Northern Ireland,N92000001,2004.0,Q2
120848,Former owner occupiers,Northern Ireland,N92000001,2004.0,Q2
129142,New dwellings,Northern Ireland,N92000001,2004.0,Q3
108606,Other dwellings,Northern Ireland,N92000001,2004.0,Q3
111654,All dwellings,Northern Ireland,N92000001,2004.0,Q3
82812,First time buyers,Northern Ireland,N92000001,2004.0,Q3
123357,Former owner occupiers,Northern Ireland,N92000001,2004.0,Q3
130456,New dwellings,Northern Ireland,N92000001,2004.0,Q4
113676,Other dwellings,Northern Ireland,N92000001,2004.0,Q4
116174,All dwellings,Northern Ireland,N92000001,2004.0,Q4
82826,First time buyers,Northern Ireland,N92000001,2004.0,Q4
129898,Former owner occupiers,Northern Ireland,N92000001,2004.0,Q4
141380,New dwellings,Northern Ireland,N92000001,2005.0,Q1
119576,Other dwellings,Northern Ireland,N92000001,2005.0,Q1
122655,All dwellings,Northern Ireland,N92000001,2005.0,Q1
92802,First time buyers,Northern Ireland,N92000001,2005.0,Q1
131541,Former owner occupiers,Northern Ireland,N92000001,2005.0,Q1
141974,New dwellings,Northern Ireland,N92000001,2005.0,Q2
117189,Other dwellings,Northern Ireland,N92000001,2005.0,Q2
122852,All dwellings,Northern Ireland,N92000001,2005.0,Q2
95648,First time buyers,Northern Ireland,N92000001,2005.0,Q2
133706,Former owner occupiers,Northern Ireland,N92000001,2005.0,Q2
159170,New dwellings,Northern Ireland,N92000001,2005.0,Q3
129114,Other dwellings,Northern Ireland,N92000001,2005.0,Q3
134607,All dwellings,Northern Ireland,N92000001,2005.0,Q3
102389,First time buyers,Northern Ireland,N92000001,2005.0,Q3
148564,Former owner occupiers,Northern Ireland,N92000001,2005.0,Q3
160038,New dwellings,Northern Ireland,N92000001,2005.0,Q4
132092,Other dwellings,Northern Ireland,N92000001,2005.0,Q4
136802,All dwellings,Northern Ireland,N92000001,2005.0,Q4
102374,First time buyers,Northern Ireland,N92000001,2005.0,Q4
155552,Former owner occupiers,Northern Ireland,N92000001,2005.0,Q4
179459,New dwellings,Northern Ireland,N92000001,2006.0,Q1
136449,Other dwellings,Northern Ireland,N92000001,2006.0,Q1
143965,All dwellings,Northern Ireland,N92000001,2006.0,Q1
100709,First time buyers,Northern Ireland,N92000001,2006.0,Q1
167140,Former owner occupiers,Northern Ireland,N92000001,2006.0,Q1
192143,New dwellings,Northern Ireland,N92000001,2006.0,Q2
149574,Other dwellings,Northern Ireland,N92000001,2006.0,Q2
157307,All dwellings,Northern Ireland,N92000001,2006.0,Q2
109691,First time buyers,Northern Ireland,N92000001,2006.0,Q2
180186,Former owner occupiers,Northern Ireland,N92000001,2006.0,Q2
215168,New dwellings,Northern Ireland,N92000001,2006.0,Q3
173509,Other dwellings,Northern Ireland,N92000001,2006.0,Q3
181500,All dwellings,Northern Ireland,N92000001,2006.0,Q3
127734,First time buyers,Northern Ireland,N92000001,2006.0,Q3
203436,Former owner occupiers,Northern Ireland,N92000001,2006.0,Q3
221594,New dwellings,Northern Ireland,N92000001,2006.0,Q4
188329,Other dwellings,Northern Ireland,N92000001,2006.0,Q4
194265,All dwellings,Northern Ireland,N92000001,2006.0,Q4
140279,First time buyers,Northern Ireland,N92000001,2006.0,Q4
214154,Former owner occupiers,Northern Ireland,N92000001,2006.0,Q4
245215,New dwellings,Northern Ireland,N92000001,2007.0,Q1
201659,Other dwellings,Northern Ireland,N92000001,2007.0,Q1
208438,All dwellings,Northern Ireland,N92000001,2007.0,Q1
147652,First time buyers,Northern Ireland,N92000001,2007.0,Q1
230894,Former owner occupiers,Northern Ireland,N92000001,2007.0,Q1
273169,New dwellings,Northern Ireland,N92000001,2007.0,Q2
216917,Other dwellings,Northern Ireland,N92000001,2007.0,Q2
226866,All dwellings,Northern Ireland,N92000001,2007.0,Q2
162440,First time buyers,Northern Ireland,N92000001,2007.0,Q2
249616,Former owner occupiers,Northern Ireland,N92000001,2007.0,Q2
291018.4951895869,New dwellings,Northern Ireland,N92000001,2007.0,Q3
240554.54729171735,Other dwellings,Northern Ireland,N92000001,2007.0,Q3
249015.8943958385,All dwellings,Northern Ireland,N92000001,2007.0,Q3
183141.59594978625,First time buyers,Northern Ireland,N92000001,2007.0,Q3
273149.1074589695,Former owner occupiers,Northern Ireland,N92000001,2007.0,Q3
305249.26590605406,New dwellings,Northern Ireland,N92000001,2007.0,Q4
221819.80846507652,Other dwellings,Northern Ireland,N92000001,2007.0,Q4
234485.54204579617,All dwellings,Northern Ireland,N92000001,2007.0,Q4
166010.19052902143,First time buyers,Northern Ireland,N92000001,2007.0,Q4
259391.14448605067,Former owner occupiers,Northern Ireland,N92000001,2007.0,Q4
286402.8500260824,New dwellings,Northern Ireland,N92000001,2008.0,Q1
216008.7010622197,Other dwellings,Northern Ireland,N92000001,2008.0,Q1
227622.36599306998,All dwellings,Northern Ireland,N92000001,2008.0,Q1
1597795707587383,First time buyers,Northern Ireland,N92000001,2008.0,Q1
252927.4151813536,Former owner occupiers,Northern Ireland,N92000001,2008.0,Q1
253266.37215378872,New dwellings,Northern Ireland,N92000001,2008.0,Q2
208642.64614593936,Other dwellings,Northern Ireland,N92000001,2008.0,Q2
